2019-12-08 20:54:12,__main__,__system__,"Started service!"
2019-12-08 20:59:49,__main__,__system__,"Started service!"
2019-12-08 21:03:37,__main__,__system__,"Started service!"
2019-12-08 21:06:38,__main__,__system__,"Started service!"
2019-12-08 21:09:17,__main__,__system__,"Started service!"
2019-12-08 21:11:39,__main__,__system__,"Started service!"
